order_id,customer_id,product_id,order_date,discount_applied,order_status
ORD12340,C9404,P1038,11-03-2026 08:20,0.15,Delivered
ORD12341,C6423,P1041,14-02-2026 15:29,0.15,Delivered
ORD12342,C3190,P1083,19-01-2026 05:40,0.05,Delivered
ORD12343,C4650,P1066,12-01-2026 02:17,0,Delivered
ORD12344,C1546,P1091,31-03-2026 15:21,0.05,Returned
ORD12345,C5615,P1048,07-02-2026 18:39,0,Delivered
ORD12346,C1696,P1077,13-01-2026 22:45,0.05,Delivered
ORD12347,C7518,P1067,05-03-2026 08:59,0,Delivered
ORD12348,C5060,P1057,31-03-2026 00:08,0.05,Cancelled
ORD12349,C1705,P1078,16-03-2026 22:39,0,Delivered
ORD12350,C3843,P1035,08-03-2026 19:19,0,Cancelled
ORD12351,C9567,P1040,28-03-2026 15:28,0.2,Returned
ORD12352,C1189,P1058,18-01-2026 22:58,0,Delivered
ORD12353,C5256,P1033,22-03-2026 06:36,0.1,Delivered
ORD12354,C7198,P1087,30-01-2026 04:23,0.05,Delivered
ORD12355,C3426,P1006,24-02-2026 02:49,0,Delivered
ORD12356,C4311,P1088,24-01-2026 07:30,0,Delivered
ORD12357,C7841,P1055,07-01-2026 15:08,0.15,Returned
ORD12358,C1103,P1092,22-01-2026 20:57,0.1,Delivered
ORD12359,C9936,P1056,09-03-2026 12:32,0.15,Returned
ORD12360,C3593,P1044,22-03-2026 13:35,0.1,Returned
ORD12361,C5040,P1057,16-03-2026 09:13,0,Delivered
ORD12362,C7995,P1088,03-01-2026 14:08,0,Delivered
ORD12363,C3994,P1037,18-03-2026 00:54,0,Delivered
ORD12364,C4082,P1049,13-03-2026 00:39,0.05,Delivered
ORD12365,C1348,P1012,02-01-2026 07:25,0,Delivered
ORD12366,C1486,P1081,03-01-2026 07:12,0,Cancelled
ORD12367,C1582,P1040,11-03-2026 18:45,0.05,Delivered
ORD12368,C4715,P1073,17-02-2026 10:10,0,Delivered
ORD12369,C3302,P1016,01-01-2026 13:32,0,Delivered
ORD12370,C7332,P1033,22-01-2026 15:52,0.05,Delivered
ORD12371,C2342,P1034,24-01-2026 01:34,0.1,Delivered
ORD12372,C9098,P1019,11-02-2026 18:00,0,Delivered
ORD12373,C2751,P1068,31-01-2026 20:11,0.1,Returned
ORD12374,C7362,P1044,12-01-2026 19:01,0,Delivered
ORD12375,C3681,P1076,02-03-2026 18:40,0,Delivered
ORD12376,C6178,P1041,27-01-2026 18:54,0.05,Delivered
ORD12377,C8157,P1084,08-01-2026 22:48,0,Delivered
ORD12378,C9523,P1037,05-01-2026 07:27,0.1,Delivered
ORD12379,C4145,P1098,30-03-2026 16:36,0.05,Delivered
ORD12380,C2330,P1053,05-01-2026 13:15,0.1,Delivered
ORD12381,C7666,P1063,14-03-2026 08:35,0.15,Delivered
ORD12382,C8172,P1084,07-03-2026 06:54,0.1,Delivered
ORD12383,C8502,P1055,04-01-2026 19:31,0,Delivered
ORD12384,C5832,P1089,02-01-2026 12:56,0,Cancelled
ORD12385,C2408,P1013,23-03-2026 13:56,0.1,Delivered
ORD12386,C8491,P1037,31-01-2026 09:22,0,Delivered
ORD12387,C8697,P1005,03-01-2026 11:17,0,Delivered
ORD12388,C8576,P1087,12-02-2026 02:29,0,Delivered
ORD12389,C6177,P1033,11-01-2026 17:40,0,Delivered
ORD12390,C3975,P1002,27-01-2026 16:20,0,Delivered
ORD12391,C2066,P1009,22-03-2026 01:34,0.1,Delivered
ORD12392,C4533,P1079,26-01-2026 22:51,0.15,Delivered
ORD12393,C8450,P1086,11-03-2026 01:45,0,Delivered
ORD12394,C3019,P1051,15-02-2026 10:56,0.1,Delivered
ORD12395,C6356,P1071,09-03-2026 22:22,0,Delivered
ORD12396,C5276,P1026,01-02-2026 15:21,0,Delivered
ORD12397,C2106,P1077,06-03-2026 00:54,0,Delivered
ORD12398,C3327,P1037,01-02-2026 20:10,0.2,Delivered
ORD12399,C5238,P1083,24-02-2026 23:55,0.05,Cancelled
ORD12400,C5900,P1096,31-01-2026 19:32,0,Delivered
ORD12401,C7101,P1077,09-02-2026 02:44,0.05,Cancelled
ORD12402,C9042,P1014,21-01-2026 06:40,0,Delivered
ORD12403,C2231,P1086,30-01-2026 13:57,0,Delivered
ORD12404,C4756,P1052,08-02-2026 01:57,0.1,Delivered
ORD12405,C7549,P1013,28-01-2026 18:10,0.2,Delivered
ORD12406,C9268,P1025,26-03-2026 06:21,0.1,Returned
ORD12407,C9943,P1013,18-02-2026 01:26,0.1,Delivered
ORD12408,C2412,P1012,27-02-2026 23:58,0,Delivered
ORD12409,C6686,P1085,19-01-2026 09:36,0.05,Delivered
ORD12410,C6034,P1077,09-03-2026 16:03,0.1,Delivered
ORD12411,C4769,P1071,15-02-2026 11:26,0,Delivered
ORD12412,C8868,P1036,26-03-2026 12:06,0.15,Delivered
ORD12413,C3341,P1078,30-03-2026 21:46,0,Delivered
ORD12414,C6209,P1031,04-03-2026 14:51,0.05,Delivered
ORD12415,C9061,P1067,29-03-2026 07:18,0,Delivered
ORD12416,C3191,P1013,12-02-2026 13:53,0.05,Delivered
ORD12417,C2197,P1058,31-01-2026 20:27,0.05,Delivered
ORD12418,C6543,P1052,03-03-2026 06:06,0.05,Delivered
ORD12419,C3874,P1032,21-03-2026 07:07,0.1,Cancelled
ORD12420,C9583,P1079,22-02-2026 13:22,0.1,Delivered
ORD12421,C2826,P1082,15-02-2026 11:42,0.05,Delivered
ORD12422,C7453,P1079,21-02-2026 05:02,0,Delivered
ORD12423,C1352,P1049,27-03-2026 16:28,0.1,Delivered
ORD12424,C4762,P1064,27-01-2026 17:41,0.1,Delivered
ORD12425,C5258,P1025,01-02-2026 19:28,0.05,Delivered
ORD12426,C1654,P1003,14-02-2026 09:06,0.2,Delivered
ORD12427,C9747,P1036,28-03-2026 12:27,0.1,Delivered
ORD12428,C3190,P1010,24-03-2026 22:36,0.1,Delivered
ORD12429,C3085,P1013,03-01-2026 01:49,0.05,Delivered
ORD12430,C7767,P1100,10-02-2026 01:46,0.15,Delivered
ORD12431,C4691,P1014,30-01-2026 06:46,0.05,Delivered
ORD12432,C4716,P1069,19-01-2026 21:43,0,Delivered
ORD12433,C5134,P1086,28-03-2026 23:24,0.1,Cancelled
ORD12434,C9194,P1057,01-02-2026 11:02,0.05,Delivered
ORD12435,C8660,P1074,25-03-2026 11:29,0.05,Delivered
ORD12436,C2146,P1013,17-02-2026 23:37,0.2,Delivered
ORD12437,C1303,P1093,11-03-2026 16:59,0.1,Delivered
ORD12438,C9630,P1001,07-03-2026 22:12,0,Delivered
ORD12439,C6763,P1025,02-01-2026 01:05,0.05,Cancelled
ORD12440,C9887,P1083,27-01-2026 06:20,0.05,Delivered
ORD12441,C6212,P1037,01-01-2026 22:46,0,Delivered
ORD12442,C5484,P1019,11-03-2026 16:03,0,Delivered
ORD12443,C5491,P1074,06-02-2026 14:47,0.1,Delivered
ORD12444,C2328,P1017,16-01-2026 10:04,0.05,Delivered
ORD12445,C4554,P1045,10-02-2026 08:18,0.1,Delivered
ORD12446,C7485,P1048,26-03-2026 19:25,0,Delivered
ORD12447,C6854,P1083,23-03-2026 22:17,0.05,Cancelled
ORD12448,C2943,P1029,31-03-2026 09:10,0.05,Delivered
ORD12449,C8590,P1063,23-03-2026 12:07,0.2,Delivered
ORD12450,C7370,P1083,11-01-2026 09:32,0,Delivered
ORD12451,C2778,P1007,18-03-2026 08:36,0.1,Delivered
ORD12452,C9477,P1055,31-03-2026 07:47,0,Delivered
ORD12453,C4781,P1045,21-02-2026 16:59,0.1,Delivered
ORD12454,C2348,P1086,17-01-2026 14:07,0.1,Delivered
ORD12455,C3634,P1002,30-01-2026 19:04,0.2,Delivered
ORD12456,C1602,P1023,30-03-2026 11:42,0.15,Delivered
ORD12457,C1452,P1012,14-01-2026 02:49,0.05,Delivered
ORD12458,C9737,P1072,22-02-2026 11:11,0,Cancelled
ORD12459,C8468,P1089,10-03-2026 21:53,0,Delivered
ORD12460,C7013,P1063,18-01-2026 09:53,0.05,Delivered
ORD12461,C7261,P1069,11-01-2026 15:42,0,Delivered
ORD12462,C5471,P1002,01-01-2026 21:15,0.05,Cancelled
ORD12463,C9423,P1061,09-02-2026 09:24,0.15,Delivered
ORD12464,C5845,P1055,07-02-2026 04:24,0.05,Delivered
ORD12465,C5282,P1009,16-03-2026 02:22,0.1,Delivered
ORD12466,C4943,P1073,19-02-2026 20:27,0.1,Returned
ORD12467,C2055,P1074,03-02-2026 06:43,0,Cancelled
ORD12468,C8537,P1020,10-02-2026 07:43,0.2,Delivered
ORD12469,C3395,P1034,30-01-2026 01:08,0.1,Delivered
ORD12470,C3766,P1050,19-02-2026 13:21,0.05,Delivered
ORD12471,C9746,P1004,26-01-2026 15:40,0.15,Delivered
ORD12472,C3639,P1072,12-03-2026 07:45,0.05,Delivered
ORD12473,C3823,P1027,01-02-2026 08:12,0,Cancelled
ORD12474,C2113,P1042,22-01-2026 19:54,0,Delivered
ORD12475,C8790,P1055,13-02-2026 07:09,0.2,Delivered
ORD12476,C3467,P1019,11-03-2026 17:56,0,Delivered
ORD12477,C9235,P1021,05-01-2026 22:29,0.2,Delivered
ORD12478,C3271,P1100,22-03-2026 17:56,0.1,Delivered
ORD12479,C9515,P1047,15-01-2026 10:05,0.2,Delivered
ORD12480,C4279,P1011,14-01-2026 15:46,0.1,Delivered
ORD12481,C9987,P1081,18-03-2026 15:16,0,Cancelled
ORD12482,C2294,P1019,04-02-2026 20:07,0.15,Delivered
ORD12483,C9259,P1094,31-01-2026 11:36,0,Delivered
ORD12484,C8026,P1014,11-01-2026 23:05,0.05,Delivered
ORD12485,C6221,P1004,06-02-2026 10:59,0.1,Delivered
ORD12486,C4393,P1009,28-01-2026 19:57,0.2,Delivered
ORD12487,C9493,P1023,11-02-2026 18:16,0,Delivered
ORD12488,C9380,P1084,19-01-2026 21:35,0.1,Delivered
ORD12489,C6100,P1024,25-03-2026 03:45,0.1,Delivered
ORD12490,C1014,P1001,09-02-2026 00:52,0,Delivered
ORD12491,C8751,P1074,25-03-2026 06:04,0.1,Delivered
ORD12492,C4964,P1022,10-02-2026 11:11,0.05,Delivered
ORD12493,C4509,P1035,29-01-2026 17:28,0.05,Cancelled
ORD12494,C5559,P1009,05-01-2026 00:27,0.05,Delivered
ORD12495,C1938,P1090,28-01-2026 01:38,0.15,Delivered
ORD12496,C6511,P1014,04-03-2026 02:13,0.05,Cancelled
ORD12497,C5390,P1033,09-01-2026 14:59,0,Delivered
ORD12498,C6855,P1011,26-03-2026 15:16,0.1,Delivered
ORD12499,C7567,P1039,07-03-2026 10:16,0,Delivered
ORD12500,C6761,P1057,09-03-2026 15:57,0.1,Delivered
ORD12501,C9574,P1009,30-01-2026 17:10,0.15,Returned
ORD12502,C1680,P1092,28-03-2026 17:06,0,Delivered
ORD12503,C8767,P1096,27-03-2026 09:43,0,Returned
ORD12504,C4542,P1036,07-02-2026 23:08,0,Returned
ORD12505,C7750,P1039,12-03-2026 15:36,0.05,Cancelled
ORD12506,C1342,P1051,17-01-2026 06:53,0,Delivered
ORD12507,C2844,P1028,31-03-2026 22:24,0.05,Cancelled
ORD12508,C2587,P1004,24-02-2026 12:03,0,Delivered
ORD12509,C1474,P1079,23-03-2026 02:08,0,Delivered
ORD12510,C5059,P1005,06-02-2026 07:11,0,Delivered
ORD12511,C9604,P1093,13-03-2026 21:22,0,Delivered
ORD12512,C6113,P1050,09-03-2026 08:08,0,Delivered
ORD12513,C9758,P1008,07-03-2026 00:04,0.2,Returned
ORD12514,C2821,P1080,07-02-2026 11:57,0,Delivered
ORD12515,C5769,P1025,16-01-2026 05:55,0,Delivered
ORD12516,C4648,P1093,22-03-2026 15:09,0,Delivered
ORD12517,C2199,P1037,25-02-2026 02:02,0,Delivered
ORD12518,C8680,P1001,18-01-2026 05:23,0.2,Delivered
ORD12519,C8448,P1054,05-01-2026 10:04,0,Delivered
ORD12520,C8595,P1068,24-03-2026 19:49,0,Delivered
ORD12521,C2248,P1029,14-01-2026 21:12,0.2,Delivered
ORD12522,C3755,P1082,06-02-2026 23:13,0.2,Delivered
ORD12523,C8223,P1083,31-01-2026 19:57,0.05,Delivered
ORD12524,C9086,P1045,27-03-2026 06:37,0,Delivered
ORD12525,C7212,P1057,21-03-2026 06:44,0.15,Delivered
ORD12526,C9037,P1089,18-01-2026 23:19,0.1,Delivered
ORD12527,C5293,P1055,04-03-2026 18:15,0,Delivered
ORD12528,C9267,P1085,15-02-2026 12:21,0.1,Delivered
ORD12529,C6386,P1076,16-03-2026 01:09,0.15,Delivered
ORD12530,C3707,P1083,24-01-2026 01:41,0.15,Delivered
ORD12531,C3281,P1096,13-03-2026 11:31,0.05,Delivered
ORD12532,C1279,P1053,21-02-2026 11:07,0,Delivered
ORD12533,C3614,P1003,21-03-2026 03:37,0,Delivered
ORD12534,C9546,P1008,27-02-2026 16:21,0.15,Cancelled
ORD12535,C8327,P1010,17-01-2026 04:37,0,Delivered
ORD12536,C7870,P1047,11-02-2026 15:07,0,Delivered
ORD12537,C5971,P1061,25-03-2026 17:18,0.05,Delivered
ORD12538,C8759,P1083,03-03-2026 06:22,0.1,Delivered
ORD12539,C5779,P1030,20-02-2026 18:49,0,Delivered
ORD12540,C4003,P1032,02-03-2026 17:10,0,Returned
ORD12541,C8179,P1031,04-03-2026 22:50,0.1,Delivered
ORD12542,C6789,P1076,13-03-2026 16:04,0,Delivered
ORD12543,C7874,P1024,08-03-2026 23:16,0.05,Delivered
ORD12544,C1274,P1096,02-01-2026 03:20,0,Delivered
ORD12545,C7685,P1095,06-03-2026 05:57,0,Delivered
ORD12546,C6999,P1049,25-01-2026 15:34,0,Delivered
ORD12547,C9599,P1074,07-01-2026 22:56,0,Delivered
ORD12548,C3446,P1084,19-03-2026 17:24,0,Delivered
ORD12549,C2699,P1016,12-02-2026 19:23,0.1,Delivered
ORD12550,C6078,P1033,09-03-2026 22:39,0.15,Delivered
ORD12551,C6659,P1015,29-03-2026 10:40,0.15,Delivered
ORD12552,C5364,P1017,06-02-2026 19:54,0.15,Cancelled
ORD12553,C2481,P1037,28-01-2026 10:29,0.15,Delivered
ORD12554,C1656,P1053,16-03-2026 14:59,0.05,Delivered
ORD12555,C9723,P1074,12-02-2026 04:49,0,Delivered
ORD12556,C6585,P1035,03-03-2026 06:55,0,Delivered
ORD12557,C9495,P1026,18-02-2026 16:21,0.2,Delivered
ORD12558,C1715,P1090,27-01-2026 18:07,0.2,Cancelled
ORD12559,C1701,P1049,25-02-2026 06:39,0.2,Delivered
ORD12560,C8130,P1065,25-01-2026 10:51,0.15,Delivered
ORD12561,C5511,P1095,06-02-2026 00:45,0.15,Delivered
ORD12562,C9230,P1010,27-01-2026 04:08,0,Delivered
ORD12563,C3515,P1069,30-01-2026 22:31,0,Delivered
ORD12564,C5852,P1093,29-03-2026 16:04,0.15,Delivered
ORD12565,C6345,P1078,26-03-2026 03:47,0,Delivered
ORD12566,C4425,P1063,29-01-2026 18:45,0.15,Delivered
ORD12567,C6958,P1078,21-02-2026 18:50,0.2,Delivered
ORD12568,C2424,P1095,10-02-2026 00:01,0.05,Delivered
ORD12569,C3523,P1067,26-02-2026 09:54,0.1,Delivered
ORD12570,C8105,P1087,22-03-2026 04:37,0.1,Delivered
ORD12571,C9000,P1002,03-03-2026 15:36,0.05,Delivered
ORD12572,C7697,P1079,27-03-2026 19:58,0.05,Delivered
ORD12573,C8077,P1077,18-03-2026 11:22,0,Delivered
ORD12574,C7984,P1012,13-03-2026 21:46,0.1,Delivered
ORD12575,C5725,P1052,20-02-2026 08:22,0.1,Delivered
ORD12576,C8379,P1041,01-03-2026 13:47,0,Delivered
ORD12577,C5135,P1068,11-03-2026 08:48,0.05,Delivered
ORD12578,C4536,P1070,13-03-2026 16:43,0.1,Delivered
ORD12579,C1767,P1072,21-03-2026 14:13,0.15,Delivered
ORD12580,C6085,P1061,31-03-2026 08:33,0,Delivered
ORD12581,C4664,P1002,11-03-2026 21:46,0.15,Delivered
ORD12582,C4364,P1046,31-03-2026 16:06,0,Delivered
ORD12583,C5586,P1021,26-03-2026 11:32,0,Delivered
ORD12584,C5717,P1047,12-02-2026 21:16,0,Cancelled
ORD12585,C6287,P1014,28-03-2026 06:18,0,Delivered
ORD12586,C4072,P1034,28-03-2026 22:36,0,Returned
ORD12587,C8943,P1091,30-01-2026 23:00,0,Delivered
ORD12588,C2249,P1012,13-03-2026 18:40,0.1,Delivered
ORD12589,C6474,P1007,16-03-2026 02:50,0.2,Delivered
ORD12590,C6728,P1074,22-01-2026 05:53,0.15,Delivered
ORD12591,C4351,P1065,20-03-2026 14:29,0.15,Delivered
ORD12592,C5262,P1003,06-02-2026 10:58,0,Delivered
ORD12593,C3294,P1098,22-03-2026 11:45,0.05,Returned
ORD12594,C4561,P1024,27-01-2026 19:37,0,Delivered
ORD12595,C5883,P1062,05-01-2026 19:27,0,Delivered
ORD12596,C7471,P1088,25-01-2026 22:35,0.05,Delivered
ORD12597,C9391,P1061,17-03-2026 09:11,0,Delivered
ORD12598,C7570,P1021,14-02-2026 04:46,0.1,Cancelled
ORD12599,C9696,P1021,01-01-2026 21:29,0.15,Delivered
ORD12600,C3134,P1006,19-01-2026 06:58,0.1,Delivered
ORD12601,C4037,P1023,31-01-2026 13:45,0,Delivered
ORD12602,C4496,P1025,08-01-2026 18:49,0,Delivered
ORD12603,C6656,P1019,01-03-2026 18:00,0,Delivered
ORD12604,C5844,P1014,28-03-2026 02:46,0.1,Delivered
ORD12605,C4342,P1002,23-03-2026 23:42,0,Delivered
ORD12606,C7759,P1051,15-01-2026 03:47,0.1,Delivered
ORD12607,C9607,P1067,03-02-2026 11:22,0,Delivered
ORD12608,C4970,P1032,21-03-2026 07:32,0.05,Delivered
ORD12609,C3549,P1050,28-01-2026 17:49,0.05,Delivered
ORD12610,C4707,P1070,27-02-2026 11:55,0.1,Cancelled
ORD12611,C7920,P1069,04-02-2026 21:32,0.1,Delivered
ORD12612,C9396,P1023,19-03-2026 09:45,0.1,Delivered
ORD12613,C9896,P1075,02-01-2026 11:06,0.2,Delivered
ORD12614,C6342,P1008,01-01-2026 18:18,0.05,Delivered
ORD12615,C7438,P1055,08-02-2026 03:21,0.1,Delivered
ORD12616,C4505,P1054,18-03-2026 07:09,0.1,Delivered
ORD12617,C6878,P1021,27-01-2026 13:33,0.15,Delivered
ORD12618,C3243,P1020,04-01-2026 02:02,0.2,Delivered
ORD12619,C6861,P1039,22-03-2026 18:27,0.1,Cancelled
ORD12620,C6256,P1032,20-01-2026 03:30,0.05,Delivered
ORD12621,C9222,P1060,11-03-2026 02:04,0,Delivered
ORD12622,C1496,P1094,20-02-2026 03:18,0.2,Delivered
ORD12623,C5556,P1021,15-01-2026 22:48,0.05,Delivered
ORD12624,C7643,P1038,11-03-2026 04:16,0,Delivered
ORD12625,C1030,P1027,10-01-2026 03:28,0,Delivered
ORD12626,C3866,P1070,06-02-2026 00:57,0.1,Delivered
ORD12627,C1157,P1054,15-03-2026 20:27,0,Delivered
ORD12628,C5055,P1046,18-03-2026 23:27,0.1,Delivered
ORD12629,C2860,P1025,24-02-2026 16:51,0,Cancelled
ORD12630,C3736,P1005,25-01-2026 16:02,0,Delivered
ORD12631,C6230,P1059,14-01-2026 08:59,0,Delivered
ORD12632,C6448,P1026,30-01-2026 10:43,0.15,Delivered
ORD12633,C3148,P1075,15-02-2026 07:54,0,Delivered
ORD12634,C9580,P1031,07-03-2026 06:04,0,Returned
ORD12635,C9667,P1069,20-01-2026 23:47,0.1,Delivered
ORD12636,C1984,P1091,23-02-2026 21:07,0.15,Delivered
ORD12637,C6173,P1045,05-02-2026 01:21,0,Delivered
ORD12638,C7897,P1066,05-01-2026 09:25,0,Delivered
ORD12639,C4091,P1065,23-02-2026 20:44,0.1,Delivered
ORD12640,C6720,P1038,21-01-2026 18:19,0.1,Delivered
ORD12641,C8097,P1054,30-01-2026 00:59,0.1,Delivered
ORD12642,C2331,P1065,03-02-2026 19:10,0.1,Delivered
ORD12643,C3121,P1051,10-02-2026 14:19,0.1,Delivered
ORD12644,C5281,P1061,02-02-2026 22:34,0.15,Delivered
ORD12645,C4750,P1073,07-02-2026 23:53,0,Delivered
ORD12646,C5168,P1026,10-03-2026 19:31,0.05,Delivered
ORD12647,C6419,P1088,22-03-2026 02:30,0.15,Delivered
ORD12648,C1151,P1076,08-03-2026 04:59,0,Cancelled
ORD12649,C2891,P1042,19-01-2026 04:13,0.1,Returned
ORD12650,C9374,P1081,03-02-2026 05:23,0,Delivered
ORD12651,C9414,P1088,21-01-2026 18:23,0.15,Delivered
ORD12652,C9907,P1086,14-02-2026 14:18,0.1,Delivered
ORD12653,C5264,P1088,03-01-2026 05:11,0.05,Delivered
ORD12654,C4478,P1092,17-03-2026 18:08,0.05,Delivered
ORD12655,C1919,P1097,21-01-2026 21:44,0,Delivered
ORD12656,C6313,P1070,25-01-2026 01:24,0.2,Delivered
ORD12657,C2944,P1021,04-01-2026 11:23,0.05,Delivered
ORD12658,C5454,P1049,25-03-2026 08:52,0.1,Delivered
ORD12659,C4671,P1099,19-02-2026 05:59,0,Delivered
ORD12660,C4417,P1044,24-03-2026 14:59,0.05,Cancelled
ORD12661,C4466,P1071,06-01-2026 09:47,0.1,Delivered
ORD12662,C8397,P1026,23-02-2026 21:01,0.05,Cancelled
ORD12663,C1932,P1009,19-03-2026 09:38,0.1,Delivered
ORD12664,C6162,P1083,20-01-2026 23:08,0.1,Delivered
ORD12665,C6610,P1022,14-02-2026 01:04,0.05,Returned
ORD12666,C5873,P1012,30-03-2026 18:55,0,Delivered
ORD12667,C6953,P1080,11-01-2026 19:58,0,Delivered
ORD12668,C4596,P1042,28-03-2026 22:14,0,Delivered
ORD12669,C2691,P1008,20-02-2026 23:36,0.05,Delivered
ORD12670,C3423,P1061,15-01-2026 10:54,0.05,Delivered
ORD12671,C4362,P1080,15-01-2026 07:46,0,Cancelled
ORD12672,C6773,P1060,29-01-2026 13:44,0.1,Returned
ORD12673,C1690,P1054,07-01-2026 00:28,0.05,Returned
ORD12674,C1218,P1066,18-01-2026 22:51,0.1,Delivered
ORD12675,C2734,P1035,23-02-2026 21:39,0,Delivered
ORD12676,C1783,P1024,03-03-2026 02:46,0.15,Delivered
ORD12677,C3404,P1006,10-03-2026 08:19,0.05,Cancelled
ORD12678,C1591,P1004,10-02-2026 23:31,0.1,Delivered
ORD12679,C8487,P1084,17-03-2026 22:48,0.1,Delivered
ORD12680,C6470,P1043,20-03-2026 17:55,0.2,Delivered
ORD12681,C7996,P1068,03-02-2026 22:22,0.2,Delivered
ORD12682,C8705,P1083,13-01-2026 07:05,0.05,Delivered
ORD12683,C6012,P1052,04-02-2026 17:58,0.05,Cancelled
ORD12684,C7847,P1051,29-03-2026 18:08,0,Returned
ORD12685,C1892,P1090,14-01-2026 09:43,0.1,Delivered
ORD12686,C4281,P1015,19-01-2026 23:22,0.1,Delivered
ORD12687,C1231,P1041,27-01-2026 17:07,0.1,Delivered
ORD12688,C3176,P1013,03-03-2026 17:00,0,Delivered
ORD12689,C2563,P1047,13-03-2026 17:29,0.05,Delivered
ORD12690,C3604,P1061,09-03-2026 06:05,0.1,Delivered
ORD12691,C9837,P1044,12-03-2026 19:03,0,Delivered
ORD12692,C9154,P1023,13-01-2026 09:40,0.2,Delivered
ORD12693,C3401,P1070,17-02-2026 04:48,0.1,Delivered
ORD12694,C5370,P1087,05-02-2026 10:42,0.2,Delivered
ORD12695,C5939,P1086,15-01-2026 17:00,0.1,Delivered
ORD12696,C4496,P1087,02-03-2026 18:47,0,Delivered
ORD12697,C3318,P1096,17-02-2026 13:06,0.1,Delivered
ORD12698,C8517,P1054,25-01-2026 00:37,0.1,Delivered
ORD12699,C1697,P1010,06-02-2026 01:07,0.2,Delivered
ORD12700,C9675,P1045,11-01-2026 01:35,0.15,Delivered
ORD12701,C6982,P1057,10-01-2026 01:55,0,Delivered
ORD12702,C6903,P1076,05-02-2026 06:06,0.1,Delivered
ORD12703,C5702,P1073,16-02-2026 02:38,0,Delivered
ORD12704,C7480,P1081,14-03-2026 06:45,0.15,Delivered
ORD12705,C3341,P1023,08-01-2026 18:53,0.05,Cancelled
ORD12706,C5527,P1085,08-03-2026 07:28,0.2,Cancelled
ORD12707,C3412,P1049,21-03-2026 05:37,0.05,Delivered
ORD12708,C5092,P1007,02-01-2026 05:43,0.2,Delivered
ORD12709,C1415,P1057,16-01-2026 19:41,0,Delivered
ORD12710,C8383,P1090,04-01-2026 13:22,0,Delivered
ORD12711,C5545,P1034,23-02-2026 18:27,0.15,Returned
ORD12712,C4103,P1022,07-01-2026 19:29,0,Returned
ORD12713,C3445,P1054,05-03-2026 23:33,0,Delivered
ORD12714,C8721,P1001,19-01-2026 20:20,0.05,Delivered
ORD12715,C9667,P1040,28-02-2026 01:10,0,Delivered
ORD12716,C1375,P1035,04-01-2026 04:42,0,Returned
ORD12717,C7264,P1091,01-03-2026 16:25,0,Delivered
ORD12718,C6932,P1004,24-03-2026 23:48,0,Delivered
ORD12719,C8142,P1034,28-01-2026 16:54,0,Delivered
ORD12720,C3442,P1085,06-01-2026 00:35,0,Delivered
ORD12721,C4907,P1032,10-02-2026 06:54,0,Cancelled
ORD12722,C9148,P1078,19-02-2026 00:43,0,Delivered
ORD12723,C7874,P1021,08-03-2026 16:52,0,Delivered
ORD12724,C3315,P1002,30-03-2026 10:31,0,Delivered
ORD12725,C1831,P1051,22-03-2026 04:12,0,Cancelled
ORD12726,C8509,P1072,19-03-2026 05:50,0.2,Delivered
ORD12727,C9048,P1063,25-02-2026 01:12,0.1,Delivered
ORD12728,C6576,P1015,26-01-2026 17:47,0,Cancelled
ORD12729,C6230,P1074,01-01-2026 03:21,0.1,Delivered
ORD12730,C6644,P1045,26-02-2026 08:20,0.05,Delivered
ORD12731,C6125,P1037,15-01-2026 12:53,0.05,Delivered
ORD12732,C1982,P1059,22-02-2026 23:45,0.2,Cancelled
ORD12733,C7467,P1081,25-02-2026 13:08,0,Delivered
ORD12734,C9635,P1007,06-03-2026 05:25,0.1,Delivered
ORD12735,C5480,P1081,16-03-2026 05:10,0.1,Delivered
ORD12736,C4722,P1053,01-02-2026 13:17,0,Delivered
ORD12737,C6024,P1026,08-01-2026 01:22,0.05,Delivered
ORD12738,C9430,P1007,25-01-2026 03:52,0.05,Delivered
ORD12739,C2121,P1045,02-02-2026 03:44,0,Delivered
ORD12740,C9109,P1026,25-01-2026 13:49,0.1,Delivered
ORD12741,C1276,P1012,03-02-2026 21:59,0,Delivered
ORD12742,C5576,P1044,07-01-2026 20:14,0,Delivered
ORD12743,C5230,P1033,31-01-2026 05:30,0.1,Delivered
ORD12744,C9005,P1028,25-01-2026 02:27,0,Delivered
ORD12745,C9058,P1047,19-03-2026 06:16,0,Cancelled
ORD12746,C4485,P1030,24-01-2026 21:32,0.1,Delivered
ORD12747,C2117,P1034,15-01-2026 13:13,0,Returned
ORD12748,C1249,P1083,09-01-2026 15:37,0.2,Delivered
ORD12749,C8077,P1046,17-03-2026 02:04,0.2,Delivered
ORD12750,C6189,P1056,15-02-2026 19:16,0.2,Cancelled
ORD12751,C9256,P1089,31-03-2026 16:48,0,Cancelled
ORD12752,C9237,P1036,06-03-2026 18:35,0.05,Delivered
ORD12753,C7635,P1019,20-01-2026 06:59,0.05,Delivered
ORD12754,C4015,P1060,22-01-2026 19:11,0,Delivered
ORD12755,C9752,P1020,11-03-2026 01:10,0.15,Delivered
ORD12756,C6679,P1042,20-02-2026 19:51,0,Delivered
ORD12757,C3702,P1087,15-01-2026 17:07,0.05,Delivered
ORD12758,C5008,P1015,27-03-2026 07:02,0,Delivered
ORD12759,C6810,P1079,17-02-2026 22:05,0.2,Delivered
